id,target
24636d8260,1
24639d0a3c,1
2463d62d21,1
2465503eee,1
246811c37c,0
24696a72b4,1
247195f329,1
24734c68bc,1
2479c66ad2,0
247ceaa75d,1
247d09aa95,1
2482558bdb,0
24851a4698,0
2485d4d2ba,0
2486c350e4,0
2488912dd4,0
248b25e144,1
248f3d9127,1
2493323021,1
24987f5125,0
2498998b8a,1
249e072f2a,1
249f692d37,1
24ac23477c,0
24aed79eab,1
24afb93ddb,1
24b681e6e0,1
24be2ae9c1,0
24c0ea8535,1
24c62b270e,1
24c6e01631,0
24c9c3fc8c,1
24c9caaa24,1
24ca0f3c30,0
24caef319c,0
24d18ed5bf,1
24d27710f8,0
24d386eb52,1
24d8165bc8,1
24d8d95adc,0
24e109409f,1
24e1a336bd,0
24e224c96e,0
24e4c14798,1
24e653fd32,0
24e6d3a1d9,1
24ea7dbaab,0
24eb6b1e8d,0
24ed0ad070,0
24f04d5ce6,0
24f3b04a67,0
24fb05de1f,1
24fb16929f,1
24fd481b2c,0
250213b363,1
2502b695ea,0
2502f76dfa,1
2505abb472,1
2505f7f8d9,0
2509712cdf,1
250ea855b9,1
25116f97d1,0
251fb02d60,1
2522db5935,0
25230d1475,1
25231fdf24,1
252530f209,1
2527fbbdc2,1
25292fdd3d,1
252c4ba58e,1
252dfe2e65,1
2539c67c3b,0
253c6c64e3,0
253d63ea19,1
253f1ac18d,0
253f5a660a,1
2543ee346c,0
25460ff11b,0
254a4c76fb,0
254bfedacc,0
254d361e01,0
2552851f55,0
2554436bb9,1
2554febe5f,0
255604ac1f,0
2558a06954,0
25595bf058,0
255bcd7d4d,1
255e6acddc,0
25633ffa6e,0
256ac73c5d,0
2573bc4193,1
257aeb49c8,1
257c54deba,0
257cf0e787,1
2580f43bfc,0
258240dffd,1
25902044ff,1
2591eccdb1,0
2592ddfe9a,0
259391e2a2,0
25952b53a1,1
25a178f2a7,1
25a302aa54,0
25a429885c,0
25a6a6c5e3,0
25a6fee660,0
25aab019db,0
25b18e20a5,1
25b47c80b9,1
25b4f5e409,1
25b52760bf,1
25b78578d9,1
25bbcf34db,1
25bd5651b6,0
25c1e909ba,0
25c3739eed,1
25c3ea9eec,0
25c68a672b,0
25c6c5b6f5,1
25cc162a20,0
25d60ca121,1
25da5aea9d,0
25e1f65653,1
25e79b19d8,0
25e84ad3b4,1
25e936f2cb,0
25f0946b67,0
25f2a3974f,0
25f62567de,1
25fb50d5c1,0
25fcf5b253,1
25fe0c4cf1,0
2602eb17ed,1
26063c49d4,0
2607516d96,1
260990369b,0
2612888408,0
2613da144d,1
26192464de,1
261bfc7285,0
261c997e39,0
262085ad0c,0
262150e51d,0
2624f58fee,0
26288dfde0,1
262c109ae9,1
262e86c201,0
263a6c85f1,0
263df94e98,1
263ee48ff7,0
2640789e93,1
2640cb7484,1
26420aa6b3,1
2642c99a57,1
2644f05a87,0
26458b3be1,1
264a775a92,0
264e76d0aa,0
2651ff4495,0
2658a96d44,1
265adbba7d,1
265cbc3a2c,1
266341d7cf,0
266870429f,0
2669607867,0
26699b6e95,0
267228f56d,1
26782a2282,0
2679f331a9,1
267a2333a9,1
267e161244,0
268446a0f4,0
26865992ae,1
2688e05396,0
268b660e25,0
268cb200fd,0
2690a3f184,0
2692473884,0
2696fbd08e,0
26985f18a1,0
269a1de317,0
269b853afd,1
269cb89e6b,0
269ec87b7e,0
269fcf2f53,1
26a00b443d,0
26a2973786,0
26aaf3e69b,0
26b3288294,1
26b48df966,0
26b718ce21,0
26bc2360f9,1
26bc9faf1b,1
26bef49a2f,0
26c48732cc,1
26ca4e795d,1
26cdb4fe28,1
26ce108569,1
26cf33edc0,1
26e1f39826,0
26e2cbdc1e,0
26e365cb81,1
26e3d0bdc9,1
26e5d886cd,0
26e5e042f6,0
26e9ae2be7,1
26eab3e2c0,1
26f09135fc,1
26f13ad7dc,1
26f2af8668,1
26f3bfc2e3,1
27006c1807,0
2706d1a969,1
27075a1e96,0
2707ec45ec,1
270d8bebc3,1
27134d77cd,0
2719b701a1,0
271a9d6ac3,0
271b36a8c7,1
271cdb413b,1
271ce17467,1
27202b4e25,0
27203140d1,0
27234fd0e8,1
272a1f454c,1
272dd45878,1
272efe33c2,0
272fb9c70b,0
2732cf49da,1
27381a7d30,0
2739974ca5,0
273a3f94b7,0
273bccd858,0
273be4fa91,1
273bf40725,0
273d3eaee1,1
274086a018,0
27412c8354,1
274ac01ace,0
275392d62f,0
275e9295aa,1
2761f00ff6,0
27635a9c27,0
2764f92736,1
276957b13f,0
276c8f719a,1
276ef91889,0
277171ad00,0
27745a249f,1
277760cb69,1
2779ad4695,0
277c424112,0
277d9e1b6a,0
277dcd62ac,1
2781eec455,0
278535996c,0
278dbf905d,1
278ea1d655,0
27903a8099,0
27954df304,0
27964a4b3a,0
27982c8a16,1
27990db532,1
279bb8a465,1
279c383da9,1
279c75c385,1
279ccb2bf0,0
279e8e1192,0
27a0c52df9,1
27a13702c5,1
27a19f6f83,1
27a2d65ff8,0
27a377a69e,0
27a3cf39fa,1
27a6277754,1
27ac4abbf6,0
27ad54017d,0
27af79ea04,0
27b096962e,0
27b8462e43,0
27baaba43d,1
27c0f91f57,1
27c1544f72,1
27c274d753,1
27c85de89f,1
27d01b09cb,1
27dd51f945,0
27e0fbeb16,1
27e152e373,0
27e16ebfb2,1
27e46ec92b,0
27e6746d59,1
27f4772abe,0
27f4fa498b,0
2801b6a2d2,0
2802360b8b,0
2808ae4f6c,0
2808fddab6,1
280bd6d3d8,1
2811f86f5a,0
281d417448,0
2823041656,1
2823691e9b,0
2825855d04,0
2825aa15d5,0
2827c76722,1
282a7b3cf1,0
282d2aa612,1
282e39841f,0
282e5ab8e5,1
2830216dd3,0
283534071d,1
28373d021a,0
28393af0aa,0
2839b6054b,0
283c583b6a,0
283c86cfee,1
283d767a59,1
28427f9844,0
2844922f44,0
2845729687,0
2845daf71b,0
2847486545,1
284953cb95,0
2849de4958,1
2850029d12,0
28507ebca1,0
2853b45d7d,0
2857a3898c,1
28593b0dfd,0
285ccd0ec7,1
2862f54101,0
2864463760,0
2865a9713f,0
286a152255,1
287107fa94,0
2872e2c646,1
287c667dfb,0
287e027fda,1
287e10a00c,1
2887b6b6be,0
288aa5c7c7,1
288abddfd6,1
288b81a978,0
288eb0da9d,1
289b51ea4c,1
289c4a144d,0
289cc83559,1
289d1ab88d,0
289d6bfcbe,0
289e3fb2d6,0
28ab3e3535,1
28ac5b7261,1
28ad312556,0
28affded1b,1
28b0157d54,0
28b705c778,1
28bc714d98,0
28bedcd071,0
28bf32c522,1
28c50ee121,0
28c6073d32,1
28c9b5ac2d,0
28ca411390,0
28cbc3046c,1
28cc280491,0
28cecefebf,0
28d1440535,0
28d6d6b220,0
28d73ab667,0
28d98240c6,1
28dba2e74d,1
28dcfc3fe4,1
28e5833a10,1
28e67e6e54,0
28e686f1bf,1
28ef38a042,1
28f418304b,1
28f67b2097,0
28f804526f,0
28fa7640e3,0
28fb1e0688,0
2902fb6ddd,0
290721d620,0
290772073b,1
290c947397,0
290ca353a8,0
290cbf4b42,1
290d5c936f,1
2910bd166f,1
2911ade0a9,1
29165871e0,1
2917fa721d,1
291a8f06d3,0
2920ec6b96,1
2921faaa27,1
2927dd507a,1
292b49c0fb,1
292edf77f4,0
292f199bd6,1
2931c2922b,1
29320b48af,0
293455edf5,1
293772ba5f,0
2938ca23bc,0
2938d43397,1
293980bb06,1
293a626ef9,0
293e82a66c,1
2947393cbe,0
2947939a91,1
29485b50ee,0
294968200c,1
294a6d26c4,1
294bc7b0bd,1
294deb4e39,0
295055b75a,1
2956cbe649,1
295973afaa,1
295f66afca,1
296241d5c4,0
296563dddc,1
2966257102,1
2966f46141,1
296dcf4cb1,1
296e5e011f,1
296f29ffe2,0
297b5818e6,1
297ca00de3,1
29811e1ac6,0
2981f4bd20,0
2982a9e65b,0
2983d9c25a,0
2989594819,0
298ebc7ecd,0
29940fc039,0
299485486a,0
29969bfb23,0
2997e5c046,0
2999c5c653,1
299e043075,1
29a0c2bd6f,0
29a2de9928,0
29a3404746,1
29a382076c,0
29a3831082,1
29a60ce3cf,0
29a7a61aea,1
29aeefab14,1
29af700bcb,0
29b2ad1947,0
29b58584d3,0
29b58aa817,1
29b6154b83,1
29bb1a0600,0
29bfb82d9a,1
29c263fcc2,1
29c5d3282c,0
29c7196d9b,0
29c92c81a5,1
29ca8c611b,0
29d2ef7bbc,1
29d3fdb94b,1
29d62a49ca,1
29d938e5fc,1
29d9f83483,0
29da736d0b,1
29de1ca495,1
29dfc2e0b7,1
29e4400291,1
29e4eb460c,1
29e7359da7,0
29f5a045d4,1
29f91bcfa1,0
29fde27a77,1
2a00fd333d,0
2a04c48415,1
2a05d27ec2,1
2a0647c0f5,0
2a0cd87a67,1
2a1792dba3,0
2a1ad6e4d4,0
2a1ebf1923,0
2a260a66b6,0
2a2b138aaf,1
2a311a4bc8,0
2a32012719,1
2a3310e78f,0
2a364ebeac,0
2a41bc1acd,0
2a4b6eabf7,1
2a4e56f933,0
2a4fea7672,1
2a500acbe7,0
2a51bce9e8,1
2a51ed9241,0
2a52799e75,0
2a5a4025d5,1
2a5b962120,0
2a5d26bda1,0
2a5d2f68bc,1
2a65922f94,1
2a677f81ff,1
2a699799fc,0
2a6a34aaec,0
2a6e2af772,1
2a77453017,1
2a7786ab0f,0
2a77b135db,0
2a84bbbb19,1
2a85409674,1
2a863ae22c,1
2a89818786,1
2a8bbacf9e,1
2a8cf16c87,1
2a9283c4fe,0
2a9c36f342,1
2aa1d57551,0
2aa22c1be4,1
2aa252fdef,0
2aa3d97a30,0
2aa6310564,0
2aa7a8a123,0
2ab1424f98,1
2ab1ee5a26,1
2ab332cfd2,1
2ab40c1f5d,0
2ab8b4aee0,1
2ac06ed5c5,1
2aca57a8cb,1
2acd40a6e4,0
2ace7d05b2,0
2add035275,1
2ae0dd05bd,0
2aebe3db33,0
2aec77b980,0
2aeddb914c,0
2aee53629d,1
2af05c6280,0
2afd99705d,1
2afec78f30,1
2aff58ca5d,0
2b0ad7de22,0
2b0c7c1182,0
2b0ecbe1b3,0
2b12768e40,0
2b155b3f87,1
2b18c907e9,0
2b18ce4f29,0
2b234281c9,1
2b2b52e109,1
2b2e229c2a,1
2b2e9abe69,1
2b2eafaf59,0
2b30cf2ecd,1
2b39e3db3d,1
2b3aabfdbe,0
2b3e3797ab,1
2b40c212b8,1
2b40db2cf8,0
2b42522353,0
2b454497ed,1
2b45a1a8e4,0
2b4f8be23f,0
2b53180b67,0
2b5fee29ec,1
2b602385d9,0
2b6162ed75,0
2b6b144080,1
2b6d90e1be,1
2b6f04c426,0
2b7531b7ba,1
2b79d8a497,1
2b7c849fa7,1
2b8432e426,1
2b85bb82d9,0
2b8af503b4,1
2b933dc57c,0
2b9617dec1,1
2b9637dd42,1
2b996ae6f6,1
2b9a6bd97c,1
2b9af11bce,0
2b9c5ec0cf,0
2b9d90cd42,0
2ba4b2b07f,0
2ba65d3234,1
2ba83bbb40,0
2ba9751316,1
2bb03ebd3b,1
2bb4ccecb4,0
2bbab7c49c,0
2bbe012c08,1
2bc0bb060a,0
2bc3375516,0
2bc7f73d11,1
2bc827eb54,1
2bcb90a016,1
2bd23770c9,0
2bd839326e,1
2bd879224e,1
2bde19e207,0
2bdf473ab3,1
2be7816c80,1
2becc0cfe4,0
2bee84ee8a,0
2bfe10141d,1
2bfe3276d5,0
2c05162630,0
2c081158a0,1
2c10d7686f,1
2c154ded9c,0
2c25190f05,0
2c252e9349,0
2c2ceca5eb,1
2c2d6a99e9,1
2c2d779601,1
2c2f28c7dc,0
2c2fc1ea54,1
2c3077bd90,0
2c3168da8d,1
2c38a927e6,1
2c38c35e7d,0
2c3eb57a35,1
2c41e02ec4,1
2c46d7cb41,0
2c46fed643,1
2c4728f2d0,0
2c47f92a52,0
2c4ae81d39,0
2c4fb7b88b,1
2c4fe2a668,1
2c5067fb04,0
2c53900db9,0
2c5da1fbc6,0
2c62747b5c,1
2c6b2ecc4c,1
2c70379f24,0
2c737ac956,1
2c73aa902d,0
2c7a554e53,1
2c7b38d788,1
2c7bae1fd8,1
2c7c423ef9,0
2c7c919488,1
2c7caf1a7a,1
2c8049d993,0
2c87f9ac99,1
2c8d0b74d8,1
2c8f7d7227,0
2c9028359f,1
2c903f6927,0
2c96ac415e,0
2c99169734,1
2c9d1e2eb1,1
2ca3fc5b67,0
2ca4e89781,1
2ca7bafaa2,0
2ca8f547be,1
2cab78e1f2,0
2caf56a7bc,1
2cb54bb39e,0
2cb74821ef,1
2cb894ce6f,1
2cbd0aa318,1
2cbd809a8a,0
2cbe58957f,1
2cbf0dcbb6,1
2cc0991f44,1
2cc17a1c2a,0
2cc6276153,0
2cc9b07f1f,1
2cca4b66eb,1
2cce9021c8,0
2cd563151f,0
2cd793432d,0
2cdea68c26,0
2ce5d32d20,0
2ce64e181f,0
2cea9c5c1a,1
2ceb275f12,0
2cec30193f,0
2ced7ca60d,0
2cede8c4f3,0
2cedee8ed6,0
2cf0572eb9,0
2cf41aac16,1
2cf9816dbf,1
2d03a55cbe,1
2d046b8d68,1
2d05485461,0
2d064e8ad1,1
2d08928965,1
2d09cb9dd3,0
2d0d17f7da,1
2d10cddcda,1
2d17e4c124,1
2d18092904,0
2d18f7a7f1,1
2d25229d4e,0
2d2b2c0a6c,1
2d3197645d,0
2d3546ed5c,0
2d35901b65,1
2d382c1527,1
2d399bde76,1
2d3f89387a,0
2d40f02cc2,1
2d4321cf81,1
2d45065f25,0
2d4604a87f,1
2d4877d517,1
2d4c19e146,1
2d4e3e830e,1
2d52364faf,1
2d53bab2f6,1
2d5bc5b83f,0
2d5e336a1e,0
2d5f6e1982,0
2d60a099fa,1
2d647cbdd1,1
2d679b902f,1
2d6a6c1657,0
2d6ccf8439,0
2d77894eb5,0
2d796f242b,1
2d87a1e33b,0
2d87b780a4,0
2d88f3cba8,1
2d89b3af5d,0
2d8beb5008,1
2d8bffa1ea,0
2d8cd4015c,1
2d8ce298d7,0
2d8e45ab69,1
2d8f6c3943,0
2d9114ab78,0
2d919ecc59,1
2d91a91271,0
2d92639e83,1
2d9279cffa,1
2d9bbe46ba,0
2d9dc52296,1
2da09d4ae7,1
2da42fcc23,1
2da49d9dc4,0
2da5176954,0
2dabca82a5,1
2db07e9be4,0
2db3b0caea,1
2db5409495,0
2db56e5c61,1
2db9bb4b44,0
2dbb3262b4,1
2dbcf9a715,0
2dbe9f7f99,1
2dc6ef66b9,0
2dc96b57fa,0
2dcd21caa3,1
2dd9157bbd,0
2ddc663fef,0
2de02901a6,1
2de35f6288,1
2de4ef6ac3,0
2ded063dc5,1
2df70965f1,1
2df9050176,1
2dfa0bd91a,1
2dfb9b7fa2,0
2dfe24fc53,0
2e00216a0a,0
2e00a048fb,0
2e01968470,0
2e019be93b,1
2e0f307b21,0
2e0ff911d5,0
2e10dcba4d,1
2e1e9ccbed,1
2e25a45d9e,0
2e2913daa4,0
2e2fc340a6,0
2e31692714,0
2e3878e22e,1
2e3925cea6,1
2e39cbad30,0
2e3c46bbf7,1
2e3ccbc7db,0
2e3ec949dc,0
2e40684837,1
2e406d7fc1,0
2e43e43fbd,1
2e4dda794c,1
2e4eea6ffc,0
2e54b13630,1
2e550c8c77,1
2e555df64c,0
2e5b411f34,0
2e5e7179a2,0
2e5f9aaf77,0
2e61452b58,1
2e61899dc6,0
2e6cc617ef,0
2e7017ab63,0
2e7ea916ce,1
2e7f1b8816,0
2e7f563d7c,1
2e81534fc1,0
2e81f42455,0
2e824c136b,0
2e84eb6a0a,0
2e87c495ee,1
2e89845b69,0
2e8c12c6a7,0
2e9051f619,0
2e91b0f31b,0
2e91e95924,1
2e93054789,0
2e99dadcaf,0
2e9efa1d39,0
2ea0a1f3c0,1
2ea1214350,0
2ea71d15a1,1
2ea7fc9b0e,0
2eaa89b1db,1
2eb0092d41,1
2eb67b6198,1
2eb7be0bf5,1
2ebb7e9133,0
2ec1a1a98d,1
2ec459851b,1
2ecb0e0ecb,0
2ed3f44535,1
2ed4c2cb83,1
2ed775314c,1
2ed9621f9d,0
2ee23907f5,1
2ee4b4c15c,1
2ee6bb080a,0
2ee7d4c891,0
2eebf459ed,1
2eecc85169,1
2eee272748,0
2ef58a8994,0
2f020898e1,1
2f022b8b8f,1
2f07585674,1
2f0b6eec62,0
2f0e406d9a,0
2f0faae0fe,0
2f106e061a,0
2f1120a2eb,1
2f13e389e1,1
2f14a8e195,0
2f158ba010,1
2f174a9b1d,0
2f186e373e,0
2f199f280d,1
2f19d94640,1
2f1d2bcd56,1
2f1e7034cd,0
2f25abada5,0
2f2c22ba30,0
2f30185f2e,1
2f30b62cf8,0
2f37a5b76f,0
2f3ba9c4f6,0
2f3be26bf9,0
2f3f689064,1
2f3fdef4c2,1
2f4205ba83,0
2f49180643,1
2f49c9ae06,1
2f4d5c56c5,1
2f4ea8db5d,0
2f4f053e0a,0
2f50aebd01,1
2f535898ee,1
2f57e91f46,0
2f58d7590c,0
2f64d38529,0
2f67eafcbc,1
2f689c2b2e,0
2f69d442d0,1
2f6b12fd34,0
2f7050b529,1
2f722ba83f,0
2f737665ef,1
2f74dbebfb,0
2f76ba79b3,0
2f76dab24d,1
2f87ea5a38,0
2f89596ff0,1
2f8989c7e0,0
2f898a6bd2,1
2f8b142f5d,0
2f8bb0f462,0
2f8ef06e1e,0
2f8fa7dccc,1
2f91ad5d8e,0
2f93cd58cf,1
2f95ed85af,0
2f98a485a8,1
2f99efc951,0
2f9b7e6b4e,0
2f9be7a932,1
2f9f1de7b9,1
2fa778e443,0
2faaccb696,1
2fb65d39d7,1
2fb85005f4,0
2fbb393872,1
2fc13de700,0
2fc1c81df9,1
2fcc659882,1
2fcc8a5800,0
2fcda2e3d3,0
2fce0ba80f,0
2fcf7afa42,0
2fd32fc683,1
2fdb2c2da1,1
2fdff0eb90,0
2fe45a10e9,1
2fe4ae5ead,0
2fe569d57a,0
2fe58e9a0a,0
2ff0fb9271,0
2ff1b3befc,1
2ff3722a32,0
2ffd8bbb2d,1
3000dcaf17,1
3003dec837,1
30042cef6e,1
3006147e4b,0
3007e23a39,0
3008943d59,1
3018f13cb5,0
301f2d6f89,0
30206033dd,0
30257eb5d9,0
302a65168d,1
302ac37534,1
30398bca58,1
303fac7aa4,1
30437125d6,0
30453abc39,1
3048c105d2,0
304a9e52bb,0
3051e02cce,1
305a6ef670,0
305cc55d86,1
306337a8e1,0
3069d330bb,1
306a0b85c4,1
306b1c9bab,1
306bf37490,1
306bf3ef81,0
306c7eee0b,0
30742c1250,1
3077f2fcbe,1
307a6a6e4a,1
3087d7ba78,0
3089b2881a,0
308e5ea7bc,1
3099960bcf,0
309e9dfff7,0
30a63de904,0
30a7eacc03,1
30aa07ded4,1
30b12a26e4,0
30bd959698,1
30c67817f7,0
30c8509c01,1
30c9fdf493,0
30caeeb136,1
30cb629b6c,0
30cc81c435,1
30cd9065d0,0
30cf7291b1,0
30d43622cc,1
30d7e500a7,0
30d875bb26,0
30da65a0ea,1
30e314cbaa,0
30e3d26765,0
30ea94eaa9,1
30ed477857,1
30f9325a69,0
31009388c4,1
31072167e7,1
310978b34d,0
310e370e6f,1
3116563187,0
31191955cb,1
311e760aca,0
312633bf5e,1
3127936a9a,1
312868b59d,1
312b521312,1
312f8e402c,0
312fb259d3,1
3130ff5f1d,1
3132c03c8c,1
3133aa8ef7,0
313437b4b6,1
3134e685d0,0
31356e717d,1
314341dc52,0
3145e2ee10,1
314788704c,0
314c9e51b9,1
314f4e4935,1
31556b963d,1
315d1bc1f0,1
316156e020,0
316a90af02,1
317065def4,0
31722cf6c3,0
317361fd90,1
317535da35,0
3179af78c5,0
317f417a3d,1
317f678d70,0
3180cf8a34,0
31821aaaa3,0
31840ab5e7,0
318860f063,1
3188f8352e,1
3191e24e23,1
319977097b,1
319b6b607f,1
319f59b426,0
319ffd1921,1
31a60be6e5,1
31a6ff60ae,1
31a93f6bcb,1
31ac272920,1
31aec0ed49,0
31afb81d49,0
31b0888d75,1
31bb93231c,1
31bfb3c5b6,0
31c0634da6,0
31c12e7dbf,1
31c7b03573,1
31c828471b,0
31d1c0913f,1
31d1c870ba,0
31d2e46539,0
31d3760ff1,0
31d55297c5,0
31d58debfe,0
31dc08e547,1
31dc3c41e2,0
31dc480f63,0
31e0946295,1
31e6e9d6d2,1
31e7055d33,1
31e7467b25,1
31ebae2302,0
31ed982a51,1
31fd92a59f,0
31ff759faf,0
320179d1ed,1
3201f5673c,1
320b3abcfc,1
320de7b8f9,0
320ff7c53e,1
32176f9292,0
3218c309ee,0
3218f75f90,1
321b0de362,1
321e50bcbc,0
321e84de8f,1
321e939dab,0
321ecce549,1
32212935c6,1
3222b51b19,0
322397ec4a,0
3227d19fc1,1
322fbd93a1,0
3234363755,0
3238300b1b,0
32395be2c6,0
323bfa16f3,1
32408da719,1
32409410a2,0
32446b4199,0
324741b839,1
324751ec2e,1
325321f040,0
32534a4898,1
3269143acb,0
326bac22fb,1
326c3bd97e,1
326e664a76,0
32720d7674,1
3273fe3973,1
327511938a,0
32766af2ac,0
3277e46ba0,1
327b6fac2e,1
327fa54046,0
3280520ecf,0
328110a488,1
3282e51652,1
3286fc447a,0
328f451f70,0
32904c52d7,1
32916eb339,0
3293d37805,1
329735ccdd,0
3297ea6aad,1
329bc09f31,0
32a4bceb2f,0
32a6aebf37,0
32a9aa6143,1
32ab96fad2,1
32addb2079,1
32b027b19d,0
32b0c2f9f5,0
32b2b7274e,0
32c34b59af,1
32c4ec620d,1
32c6c02e82,0
32c93821d8,0
32cae60f7d,1
32cdc9bc60,0
32cef31438,0
32d071dccf,1
32d31c9058,1
32d516885e,1
32d5ae3cd3,1
32d8638aad,1
32e60081c2,0
32e6a9ef00,1
32e72276ff,1
32e9a1c892,1
32ebbbd634,1
32edc89395,1
32f39ca667,0
32f5ada699,0
32ff4e2271,1
32ffee6eaf,1
330029fdd6,1
33033db6ad,0
3309ab5fc6,0
330c3b57f4,1
33130bc375,0
33150be5a7,0
33158c2f3f,0
331b9e78ea,0
331e169c14,1
3327d20c12,1
33307240c7,0
3330fc726e,1
33333df0c1,0
333b523a93,1
333db45319,1
333e1f6ca2,1
333fe1039a,0
334155b730,0
334224dc71,0
3346c0f7a4,0
3348c6f40e,1
334de4b9ae,1
33507e5660,0
3357babcd8,0
335c4b8888,1
3360ccb7a8,0
3363bc608a,0
336d6ed7c2,0
3373159e0b,0
337315b48c,1
33754f823f,1
337bfc2b3d,0
337c5be128,1
337e1fdd0f,1
3382044d5f,0
3389c19a19,1
338e432705,1
33925389bb,0
33969e5290,0
3399bb2bc3,0
339a95910a,0
339cf175b2,0
339e868a2e,1
33a112b223,0
33a75a79fb,0
33a90c6d8b,0
33ac5f5fd9,0
33aff6f6fa,1
33b773906e,1
33bed3e123,0
33c848389a,1
33ca58f2b6,0
33cb2670ff,0
33cbf3707a,0
33d004bd15,0
33d30e85bc,0
33dad77f80,0
33e1ecf95a,0
33e26aa670,1
33e2df501d,0
33e82e3a87,0
33e96062bc,0
33ed130969,1
33edf1ac87,1
33ef638784,0
33f06d1656,0
33f417913a,0
33f593223e,1
340c0ece35,0
340d54df0a,0
340d5e53ca,0
3412d66067,1
34150c0ac9,0
3417d7c639,0
341b9d6d6f,1
3420bc112d,1
34223455ad,1
342272e2c8,0
3422a9f6eb,1
342323768a,1
3428a09a8e,0
3431a57683,0
3431f37aa0,0
34332ef26b,1
343417b430,1
3434b8d670,0
3437deceb2,1
343ca9c600,1
3443457cd2,0
34485c215a,0
3453293220,1
345422e99b,1
3454718735,1
3465517763,1
34709f83fc,0
347369afd7,1
3476886815,1
347e1f1a71,1
34804770de,0
34842b3682,0
34856c34bc,0
348b6ce7ad,1
34948c5123,0
3496e9a74d,0
3497271601,0
3497e19829,1
349e655e12,0
34abd440b9,1
34b1ec25a5,1
34b5bb6275,1
34b8fbd8ae,0
34b96dad30,0
34be1cd5cc,1
34bf9981c7,0
34c573095b,0
34c7d8771a,1
34cbc958fd,1
34cd98ac80,1
34cffd0ffb,0
34d52ffbd6,0
34d6b4ea5b,0
34d80ee60b,1
34d83acf6b,0
34de33bbea,1
34e4d725df,0
34e4f35dfe,1
34e8a360c6,1
34ea78127d,0
34ea81de3a,1
34ebff46b8,0
34ecaf45b8,0
34f117c853,1
34f182f283,1
34f71123bc,1
34f714d8cf,1
34f7d1907d,1
34f7fd6f4a,0
34fb70ed8c,0
34fc205a62,1
34fd912d9c,1
34ff0ba2c5,0
3500760a11,0
3509187b9f,1
350bfb453b,0
350f8a142e,0
3511adad52,0
3513b1b2ab,0
3517f7c4b8,1
351a7a8b6f,1
351c14d024,0
35250cc962,1
352540e314,0
35256db6f2,0
3528859454,0
352a796f1d,0
352bac0bae,0
352e2f58ce,0
3533036898,1
353421d780,0
353682bfab,1
353e791216,1
35454ac518,0
3546b3725b,0
3549d3b29b,0
354a69b217,0
354b49acec,0
354e73e752,1
355051d1e5,1
3550a02b42,1
3553115a46,1
35564f5b70,1
355b021684,1
355ba678e8,0
356095e567,0
3561cb5448,0
356274c24f,1
356456ba74,1
35678aaa65,1
3568805b5c,0
356f815bbe,1
356fd40b19,0
35741d88f9,0
3576f4857a,0
3580ab0317,0
3580f04d4c,1
35818c0ba6,1
358e57205a,1
359385bc6c,0
3594036ae8,1
3594236535,1
3595109414,1
359686aac9,1
35a21ea5a3,0
35ac010d2d,0
35adfebf14,1
35af10debf,0
35b243185f,0
35b5c50929,0
35bb5ae666,1
35bf3da7bf,0
35bf98c42f,0
35c06cc8a4,0
35c97389fe,0
35c9c43ba7,1
35cbe2742b,1
35ccce9882,0
35cf3e0a64,0
35d3f34ebd,0
35d510d3a5,0
35d611d1f9,1
35d7e51f0f,0
35dbdc0cd8,1
35e0d209e5,0
35e3582d79,0
35e374a6df,0
35e3df8690,0
35e41918b1,0
35e645e689,0
35e756c713,1
35ef74caaf,1
35efc25820,1
35f4bef22c,1
35f516bd6c,0
35f58ee6f4,0
35fda8d9e6,1
3601f1fc2a,1
36025086a0,0
360276f1ff,0
360cd066f6,1
3616f314b2,0
361a8d2fd9,0
361cff2266,0
361e0a441f,1
3620794a52,0
36229741e4,0
3629d32e43,0
362bde487f,1
3631fd04f6,1
3633f72b18,1
3634697f22,0
3635422d9f,1
3637c89496,1
363850f375,1
363da1f4e0,0
3640899fa0,1
364309ad13,1
3647fd9bc7,0
36482b870f,1
364b158f2c,1
364f0b2f83,1
3650156034,1
3650f8f920,1
3652b68ec2,0
3655f1f24f,1
3659798c10,0
365b9a8b7e,0
365f9adee9,0
36604c25cc,1
366aa8c664,1
367bdbfdcd,1
367dd595d6,1
367ed07e37,0
3680a515bf,0
368181ae45,1
3689a0c088,0
368ac3efb9,1
368b2abb4c,1
368df0de48,1
36983f3183,0
369847edbb,1
369a7bfe3c,1
369b5131ab,1
36a3bc82be,0
36a49ce048,1
36a97b51aa,0
36ab0021ee,1
36adb9bf4e,1
36bc798908,0
36bebac758,0
36c1aa70e8,1
36c3135b68,1
36c48130ad,0
36c83722f3,1
36c950c1e0,0
36cd1d2ea2,0
36cdf74614,1
36d0cc280f,0
36d1558ee3,0
36d38f333d,1
36dc58fd5f,0
36df8c683b,0
36e60b989d,1
36f5a1f562,0
36f7010cc2,1
36f77bb741,0
36fdc42beb,0
36ff7bfc2d,1
36ffa88572,0
36ffdd0ad9,0
370076ac92,1
370259b03a,0
3702c7d1e5,0
3704859e88,1
3705e55087,0
370be15755,1
370f9f2796,1
3715851490,0
3717d29e85,0
3719a48838,0
371bb4934d,1
371d4c1700,0
371eb75576,1
371ebb5bf8,0
372359ba96,0
37339df415,1
37398e8015,0
373acc2793,0
3741c0d8f6,1
3743284a37,1
3744444445,1
37460824e1,0
374712ceaa,1
